comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors
LneaDw26bFvhyHSmfm28L9EGvDJ-bou6Ze3cVbgCtgU,marion guy,,Okay trust me I&#39;m doing a favor. You NEED to check out this guy named Columbus Nelson on YouTube.,1,1472,okay trust me i     m doing a favor  you need to check out this guy named columbus nelson on youtube ,1,"-1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
LneaDw26bFsdjmaguMUCSqsUShQZWX4FLU2c58BV1mM,diabeat diaBEAT,,I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks,1,1473,i agree they are just damn spammers  they suck  im trying to do the same and get known  i know the feeling  i will help you out and leave likes and comments on your page  i hope you could do the same and maybe subscribe to me that would be awesome thanks,1,"-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1"
LneaDw26bFvA7_ot-Z3kQHP4GTE3g_Zc2fsfdZ4COpI,Adam B,,adam b beats check out my page 2013,1,1474,adam b beats check out my page     ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFtdk45hGIs0TDD3NHx1srFG99yWWbEIXG0,Domen Kristan,,CHECK OUT THESE LYRICS /watch?v=yUTTX04oyqQ,1,1475,check out these lyrics  watch v yuttx  oyqq,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z132g5pqsr3wi3x5s04cerbyxuipctqg0hk,scott boshaw,2015-05-21T19:57:17.180000,"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",0,1476,i don     t understand this song  i have had the passion for women feel like im losing my mind but i don     t understand the ideas of loving the the way someone lies     ,0,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1"
LneaDw26bFuUhekP0nDAiaqnW5sf4OD14dIjY-1o63c,RapStarz Coleman,,Subscribe To Mê Please Guys,1,1477,subscribe to m please guys,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z13dfprydrvlvl4u323qy515dzzgtzeej,black tiger,2015-05-22T05:23:38.336000,i love u  shakira﻿,0,1478,i love u shakira,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFsPpgYyHcGAJk2dyALknpZ1ITQKBmY32HI,Chelsea Cameron,,*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,1,1479,     please read       hey everyone  i     m a    year old student  who loves to sing   i record and upload covers on my channel  i would love if you could check them out   just give me a chance  you don     t have to thumbs up or subscribe  but you can if you like what your hear   just listen  i     d really appreciate    thank you for your time   ,1,"-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1"
z13zudmjvnayvjjfq232xdtghk33thhtk,Juan Aimar,2015-05-21T18:52:17.472000,Anybody else here in 2015?﻿,0,1480,anybody else here in      ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFuiTZZU8HrWJPqWfqnrKTtUXy7-rTnPwfU,Lil M,,"Hi I&#39;m lil m !!! Check out love the way you lie!!!! My live performance and many others,,, videos and my own lyrics!!!!! Thanks",1,1481,hi i     m lil m     check out love the way you lie     my live performance and many others    videos and my own lyrics      thanks,1,"-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1"
LneaDw26bFuKZRaKv1u8jqanxsDr6RJraSjf2FfE1_Q,AdmiralMusclebeard,,I&#39;m subscribing to you just because your comment was that great.,1,1482,i     m subscribing to you just because your comment was that great ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1"
z134i3ya3xn2cthzj04cef445l21ylwxzmc0k,Smitty Werben Jaggerman Jensen,2015-05-21T18:44:38.982000,I like the Mmph version better﻿,0,1483,i like the mmph version better,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1"
LneaDw26bFuULuFdET2q7Xmn9oRQXq3oLyk8736meZ0,Kate Hermamn,,Terrance. .thank you for serving our country. How do i &quot;like you&quot; or &quot;subscribe&quot;?,1,1484,terrance   thank you for serving our country  how do i  quot like you quot  or  quot subscribe quot  ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z13hijmrykjqerofg22ktxgzuw3yhrbgl04,Gergő “Vlog14” Csatornája,2015-05-21T18:34:39.389000,Thumbs up if you listen this in 2015.﻿,0,1485,thumbs up if you listen this in      ,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFvuJSk9kaYj6_W0OBzf4mgoIFuYUzJMheY,Brandon Thaler,,Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,1,1486,hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and i will get on to it   thanks,1,"-1,-1,1,1,-1,0,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,0,-1,1,-1,0,-1,1,-1,1,1,-1,-1,1,1,1,0,-1,1,1"
LneaDw26bFtRu4tHavOZ4hr-PDVn2oz-9B1QtAfp6pc,david rodriguez,,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity,1,1487,do you want to make some easy money  check out my page tvcmcadavid weebly   com dont miss out on this opportunity,1,"-1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFu8afPj-GzbZYFHKXzdkhupARKxWs82nbQ,Dominic Randall,,Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!,1,1488,hi everyone  we are a duo and we are starting to record freestyles and put them on youtube  if any of you could check it out and like comment it would mean so much to us because we love doing this  we may not have the best recording equipment but if you listen to our lyrics and rhymes i think you     ll like it  if you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers  thank you ,1,"-1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1"
LneaDw26bFuaZPTjLG-5OtrrXQgL6TPsWkeKzNnMJ0c,Unbeweavable Co,,For all you ladies out there......  Check out this link!  You&#39;ll find the hottest hairstyles and the latest trends for women!  Go to this site and you&#39;ll upgrade your hairstyles and fashion senses to a higher level!  Don&#39;t get left behind!     ---&gt;   goo.gl\BxrOSR,1,1489,for all you ladies out there        check out this link   you     ll find the hottest hairstyles and the latest trends for women   go to this site and you     ll upgrade your hairstyles and fashion senses to a higher level   don     t get left behind          gt    goo gl bxrosr,1,"-1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1"
z13eenia5rqwhvmyw04cgt441wapvbkakzo0k,faisal joy,2015-05-21T18:24:19.018000,Hi I am from bangladesh 💜﻿,0,1490,hi i am from bangladesh ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13isrygru30wbjmy23refqxdzizyp3xy04,Ala Fatah,2015-05-21T18:00:06.674000,Is that Megan Fox?﻿,0,1491,is that megan fox ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFtpMGuaegzvwo3PCtnpRUXnTXAHz_DzpKA,GhostPoet100,,EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,1,1493,eminem fans       check out the new song  quot feelin      good quot  by j d p  just click the  quot ghostpoet    quot  link above this post  thank you all   ,1,"-1,-1,1,1,0,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFtLCuPUezUBnuN6f0sN3V3nso0Yllu9mKU,Terry-Lee Mackenney,,Hi Guys im an Upcoming Rapper if you could check out my channel and tell me what you think maybe subscribe or like i would really appreciate it all HATERS are welcome to :) thanks,1,1494,hi guys im an upcoming rapper if you could check out my channel and tell me what you think maybe subscribe or like i would really appreciate it all haters are welcome to    thanks,1,"-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1"
LneaDw26bFvq7Rq_343ImPD-uDHf2clFCLMRkYqXPX4,Tiffanythebest,,"CHECK OUT THIS NEW VIDEO I MADE CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U SO MUCH ",1,1495,check out this new video i made called  quot we love mind master it quot   thank u so much ,1,"-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13gdjzydor2enadz23ezhxpyxilvrtak04,Gail Weir,2015-05-21T16:53:59.328000,I love the way you lie﻿,0,1496,i love the way you lie,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFvk4DAhUcCJKLzujguS_mf4eS_LdZjARzE,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1,1497,hey its m e s here i     m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got     subscribers and      views on my first vid ive been told i have potential,1,"-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1"
z12uxxzoxvexs1mdr23yvddbpl33gr4mf,Chris Bieber,2015-05-21T15:55:45.911000,Love the way you lie II is nicer in my opinion. :D﻿,0,1498,love the way you lie ii is nicer in my opinion   d,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12kylpz1wzwgt0pd04cjptp4wjxjdeotnk0k,Levi Cole,2015-05-21T15:03:22.787000,Almost to a billion :)﻿,0,1499,almost to a billion   ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
z12uefkbwv2md3dbz04cg3yoqp2ngfgibqg0k,Ashley Jsade,2015-05-21T14:36:34.512000,If you are a person that loves real music you should listen to &quot;Cruz Supat&quot;<br />He is awesome as fuck!!! Just as eminem used to be.﻿,0,1500,if you are a person that loves real music you should listen to  quot cruz supat quot  br   he is awesome as fuck    just as eminem used to be ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1"
LneaDw26bFvxJlVsbYMPkvV3LnT9JOJjEg5OsTN9pMo,Josh Dummett,,Also check out D.j.j where do i go now and road to recovery,1,1501,also check out d j j where do i go now and road to recovery,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z121z5mziy20ybch504cdziq1rvcev5apg4,Furashious,2015-05-21T12:41:55.505000,Charlie got off the island and dated Megan Fox? b-but what about claire?﻿,0,1502,charlie got off the island and dated megan fox  b but what about claire ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1"
LneaDw26bFtl5IRz0aJhyk-Id8DQ1p28SKectuNzbmE,Davide Puzzanghera,,Hi guys ! !  Check Out My Remixes ! !  Thanx You&#39;re Great ! ! SWAG ! !,1,1503,hi guys      check out my remixes      thanx you     re great     swag    ,1,"-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFuk1aaBCiVITRxuEwAmzBtVcQi3QZSFkYY,AvidorFilms,,"Please check out my youtube channel! Just uploaded my first youtube video please check it out, you will not regret it!",1,1504,please check out my youtube channel  just uploaded my first youtube video please check it out  you will not regret it ,1,"-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z12qy53q0kfzxby4304cflvpxnr1gxjrlrg0k,nepart maxx,2015-05-21T11:46:27.413000,Eminem best rapper all the time﻿,0,1505,eminem best rapper all the time,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12rdtlarmrzxhuba04cibjomsiqi3ij00g,Paul Buxton,2015-05-21T11:12:22.066000,Omg! This guy sounds like an american professor green﻿,0,1506,omg  this guy sounds like an american professor green,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1"
z123wdtwhmnngjhat04cgtu5oyibstyopnw0k,vZoqwa,2015-05-21T09:48:06.926000,thumbs up if you think this should have 1 billion views﻿,0,1507,thumbs up if you think this should have   billion views,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13eznubuwixt3aae04cgb150t2nup2ba3o,Vence Cerbo,2015-05-21T09:19:36.091000,Lemme Top Comments Please!!﻿,0,1508,lemme top comments please  ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1"
z12kf5dyltrijhepb04ccltibzijd5wa1mc0k,liu hui (dukegod),2015-05-21T05:12:43.987000,i love this song﻿,0,1509,i love this song,1,"-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13ihhrakmndxblzo04chpp53nn2xbja1fc,Emma Halbrook,2015-05-21T04:46:05.790000,My favorite song 💗💗💗💗﻿,0,1510,my favorite song ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFuYnpb0cG3d_koRWn2FHQ6OFrPiqjFHeEs,Beats ProdByATHS,,tryna work with some rappers check out the ones i already have on my channel,1,1511,tryna work with some rappers check out the ones i already have on my channel,1,"-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFt75QYI94b9j7RqQCUgwrDwiHbnb1uwpxo,RaMpAgE420,,Check out Berzerk video on my channel ! :D,1,1512,check out berzerk video on my channel    d,1,"-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFuisc-qZu0BerSXLLjgKlxUD59lcMA8W_E,Stricker Stric,,eminem new song check out my videos,1,1514,eminem new song check out my videos,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z12jt1dbdpbvzzyi304cdxr4cwqkgrild,Susan Ambs,,Check out this video on YouTube:﻿,1,1515,check out this video on youtube ,1,"-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFsNko3TEEPMTxWPlFophSSKkSqvjRsENU8,arrgh garry,,"My friends wife earns 4000DOLLARS a month ,you can do it do if you want to be a wwhore ,you can not get these type of wages for working from home on a PC taking surveys ...dont believe that shit,just because yahoo and other are taking their money does not mean they are LEGIT ..Please like this so the MSG gets thru to vulnerable  people Like eminem used to be ",1,1516,my friends wife earns     dollars a month  you can do it do if you want to be a wwhore  you can not get these type of wages for working from home on a pc taking surveys    dont believe that shit just because yahoo and other are taking their money does not mean they are legit   please like this so the msg gets thru to vulnerable  people like eminem used to be ,0,"-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,0,1"
LneaDw26bFvRgBzOd9MQ1jh0Cmt8vuPTQvOZboi-s24,Nicholas Reed,,"this is the 4th most watched video on youtube. and hes the 21 most subscribed channel on youtube, just recentley surpassing justing bieber and is less then 1,00 subs away from beating taylor swift",1,1517,this is the  th most watched video on youtube  and hes the    most subscribed channel on youtube  just recentley surpassing justing bieber and is less then      subs away from beating taylor swift,0,"-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,0,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1"
LneaDw26bFsMrQMk1vC-RxTxjmpFlt5sKz8Vo1_wIas,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1,1518,hey its m e s here i     m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got     subscribers and      views on my first vid ive been told i have potential,1,"-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1"
LneaDw26bFtHv3jHn8C0y5MliNA2oqkPogUL4HmsZPQ,Lil M,,Lil m !!!!! Check hi out!!!!! Does live the way you lie and many more ! Check it out!!! And subscribe,1,1520,lil m       check hi out      does live the way you lie and many more   check it out    and subscribe,1,"-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1"
LneaDw26bFt-gGO-C3czQDS4cqE7xJfKoKqWmMIlSWc,HOTFUZZOFFICIAL,,"Hello to everyone! Please check out my video: /watch?v=2b4WyWpHi8c It takes just 2 minutes, hope I don&#39;t ask too much. If you can&#39;t help me just Like &amp; Share the video please, so more people will see it. Thumbs UP, it would mean so much to me, maybe will make my dream come true. Thanks to everyone, GOD BLESS YOU ALL!",1,1521,hello to everyone  please check out my video   watch v  b wywphi c it takes just   minutes  hope i don     t ask too much  if you can     t help me just like  amp  share the video please  so more people will see it  thumbs up  it would mean so much to me  maybe will make my dream come true  thanks to everyone  god bless you all ,1,"-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1"
LneaDw26bFuFgDF5yE6Udiuv2lqie4iaimFPdN7rvYk,Nikola Vejionvic,,/watch?v=aImbWbfQbzg watch and subscrible,1,1522, watch v aimbwbfqbzg watch and subscrible,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
z12qg5voponpgxwot04ci3txdw24ejr431g,Jp Galeanoo,2015-05-21T01:05:43.761000,I  love you Eminem﻿,0,1523,i love you eminem,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z13pup2w2k3rz1lxl04cf1a5qzavgvv51vg0k,geraldine lopez,2015-05-20T23:44:25.920000,love the you lie the good﻿,0,1524,love the you lie the good,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
z121hftrpqicztwq404cjvvzknqoupxxsxw0k,Daniel Tabatabai,2015-05-20T22:58:46.199000,still listening in 2015﻿,0,1525,still listening in     ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
LneaDw26bFuADByLeh7RnEltROTIUCqeYYXmt51DT2g,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1,1526,hey its m e s here i     m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got     subscribers and      views on my first vid ive been told i have potential,1,"-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1"
LneaDw26bFsw47hS3RAHCBj_uNPFQNZVbUVyx5Rh9zk,KOZZI RAP,,CHECK OUT MY YOUTUBE VIDEOS FOR FUNNY AND COOL RAP,1,1528,check out my youtube videos for funny and cool rap,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
