comment_id,author,date,text,expected_label,model_pred,vectors,signal_strength
z12auv0iwzukvnvf322vsd2y0pnpw5ure04,Feredea SJ,2014-10-13T09:03:58,i love katy fashions tiger  care to visit my blog sinar jahitan  i also have the tiger collections tqvm,1,0,"-1,-1,0,-1,-1,-1,0,-1,0",3
LneaDw26bFuH6iFsSrjlJLJIX3qD4R8-emuZ-aGUj0o,Amir bassem,,if u love rihanna subscribe me,1,0,"-1,-1,0,-1,-1,-1,0,0,-1",3
z125cdgp4qvxtpcj204cgbjjllbsj3zxdfo,Tiffany Isaiz,2014-10-02T22:53:52,our beautiful bella has been diagnosed with wobbler s syndrome  there is no  way we could afford to do her mri or surgery  she is not just a dog she is  a very special member of our family  without the surgery we fear we will  lose her  please help   http   www gofundme com f ekgw,1,0,"-1,-1,-1,-1,-1,1,0,-1,0",3
z13fctugtriitvzco23gtnb4mnbff144f04,MntDewWigger,2014-11-09T12:50:06,check out mah girl it duh shit yo,1,0,"-1,1,-1,-1,-1,-1,0,0,-1",3
LneaDw26bFuvs-8oWkLpAFa6g3QHpWD8k7sbbMP3Bg8,The Guy That's Done Everything,,  yrs ago i had a health scare but thankfully im okay  i realized i wasnt living life to the fullest   now im on a mission to do everything ive always wanted to do  if you found out you were going to die tomorrow would you be happy with what youve accomplished or would you regret not doing certain things  sorry for spamming im just trying to motivate people to do the things theyve always wanted to  if youre bored come see what ive done so far  almost      subscribers and i just started ,1,0,"-1,-1,-1,-1,-1,-1,0,0,0",3
LneaDw26bFsVQRSG0ecctIfRIn4Od1tJqvnhDwCNqbI,the34104,,check out eminem latest track survival if u didnt,1,0,"-1,1,-1,-1,-1,-1,0,0,-1",3
z13butni2oehuf10e22nslhgcxydyv4cj,Joe Ybarra,2015-05-12T06:07:23.379000,guys lmfaois going to have a reunion on june       at expo idaho gardens there going   performe live and there     s going   be a press conference after to answer questions about were there been its all live on my channel i got publishing rights subscribe to my channel to watch the whole thing if u don     t believe me look it up hope to see all u true fans there and yes it     s free ,1,0,"-1,-1,-1,-1,-1,-1,0,1,0",3
LneaDw26bFvn1m3oQLlCgsaxLcEy_eMQzcK9NAbyaew,M.E.S,,hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music   im a young rapper and i love to do it and i just wanna share my music with more people  just click my picture and then see if you like my stuff,1,0,"-1,1,0,-1,-1,-1,-1,-1,0",3
z13vedzz3kiuvd25d04cgfoxzlvwznlwyfc,Rafael Macho Gonzalez Jr,2014-11-08T17:22:54,i love that you subscribed,1,0,"-1,-1,0,-1,-1,-1,0,0,-1",3
z12kgb3b1qbgghhvk23rwj3j5lmehn3fz,Oreja Ramanauskaite,2014-11-08T20:37:45,https   www tsu co tomeks go register    free money  ,1,0,"-1,-1,-1,-1,-1,1,0,0,-1",3
z12ejj24lzmnwd5ex231czmjbmestruas04,HAGER KOTRY,2015-04-19T08:21:52.071000,all school drop outs i knew as friends before they decided to drop school think there is no need for an id card or a certification to prove you are an educated clean in criminal record talented person to work in any entertainment field worldwide  they think they could be rich entertainers by consolidating with actors   actresses as well as singers for a share of profit s  ,1,0,"-1,-1,-1,-1,-1,-1,0,0,0",3
z13uwn2heqndtr5g304ccv5j5kqqzxjadmc0k,Corey Wilson,2015-05-28T21:39:52.376000, a href  http   www youtube com watch v kq zr kcpj  amp t  m  s        a  best part,0,1,"-1,-1,-1,-1,-1,1,-1,0,0",3
z13eupqxoyr2jf4xm04cetijyrjezfxovgw,500 Subscribers with no videos?,2015-04-22T17:36:57.326000,can this channel get      subscribers  you can make that happen  d,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6870xv47G-__kc0IimrvnGFcLXaLnJsiFE,Edward Wright,2013-08-11T05:23:08.533000,hey  hit this shit up while yall can  they killed the versace remix  just type in cge  quot versace freestyle  get money  quot  shot by ja wan gardner and help them reach   million views ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-grcnVFTtwnhvC9tpgVG33p5a0AZHKlLI,James Cook,2013-10-14T10:35:03.861000,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13szlz5sp2zw3fxc04cc3nbhlmjxnphivg0k,Robloxia Asap,2015-04-25T19:54:03.298000,could spanish people understand this  br    br   any way     s i how you doing subscribe to me i brake things br    br      ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFsdjmaguMUCSqsUShQZWX4FLU2c58BV1mM,diabeat diaBEAT,,i agree they are just damn spammers  they suck  im trying to do the same and get known  i know the feeling  i will help you out and leave likes and comments on your page  i hope you could do the same and maybe subscribe to me that would be awesome thanks,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-MfwtDpLuGhWQ2o-4TN6bmxidyzSzQuc0,DynamicDesignStudios,2013-08-15T22:17:46.329000,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing    if this comes off as spam  sorry  i am a video animator  just trying to make it up into the video animation industry  please give me the chance to prove myself to you  please visit my channel  subscribe if you like and thumb this comment up  so everyone can see  thank you  ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
z13chhog1nbldb2xp04cgtkxcx35z1djpf0,Free Video Tv,2015-05-21T21:15:41.869000,subscribe to me and i wil subscribe to you back,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFuULuFdET2q7Xmn9oRQXq3oLyk8736meZ0,Kate Hermamn,,terrance   thank you for serving our country  how do i  quot like you quot  or  quot subscribe quot  ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc68wE6_oU558uTupID2DHHu6smRW0Yr5mVs,Anthony Lam,2013-07-29T08:59:24.455000,hey  i am doing the forty hour famine so i     ll be giving up on food and social working for    hours  i     m doing this to raise money for african people who can     t experience the luxuries that we can  so can you donate to give them a chance   any amount would do     click on the link and donate h t t p           h f   c o m   a u   a n t h o n y l a m thanks   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12hsre40qqswblvg22kvlrhgznxul1xu04,JH Simene,2015-05-24T22:24:17.416000,subscribe me please  i     ll promise i     ll sub back,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFv1lZ_yx4_HlVx6xNa0xuiUmgoIsxkWJ3E,seven4justice,,media is evil  please see and share  w w w  the farrell report  net  top ex uk police intelligence analyst turned whistleblower tony farrell exposes a horrific monstrous cover up perpetrated by criminals operating crimes from inside mainstream entertainment and media law firms  beware protect your children   these devils brutally target innocent people  these are the real criminals linked to london     s     attacks        must see and make viral    also see uk column video on   st january      ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
LneaDw26bFs2eQd05L_J9wVmiBlCClqLnM0JUQsB-3Q,YungDreams,,maybe no one will probably read this  but just in case you do can you put a  quot thumbs up  quot so others can see  i just started rapping seriously  type in lunden       video  just a simple button  can help my dreams come true  people will ignore this but if you don     t can you listen and subscribe thank you all god bless ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc69GH3FQl348HonbRxpbmtsR5CUei0zkJog,Riley Rollins,2013-07-16T00:30:46.660000,o peoples of the earth  i have seen how you perform every form of evil at your leisure  you cease not from reveling in that which i hate  behold  you murder the innocent day and night and plot evil against your neighbor  you stand up for the rights of those who commit abomination and clap your hands as wickedness is celebrated openly in the streets     o most perverse and abominable generation  shall i not repay    hear the word of the lord   trumpetcallofgodonline   co m,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc69datZTHIa2E_Ejo2gIk6WmZJJUiCSMLTw,DynamicDesignStudios,2013-08-15T19:58:19.748000,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing    if this comes off as spam  sorry  i am a video animator  just trying to make it up into the video animation industry  please give me the chance to prove myself to you  please visit my channel  subscribe if you like and thumb this comment up  so everyone can see  thank you  ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
LneaDw26bFtxWo398a4IB63xJxVOTtPd1Xqz0vPfw9s,Ractive,,hey guy if you can please subscribe to my channel im a young dedicated rapper i post videos everyday to improve  i write perform record mix edit post everyday  i do a verse everyday     bars to improve i     m doing it for     days a whole year to improve right now i     m on day     if you guys can please like this comment so everyone can see it and follow me on my journey watch me improve everyday subscribe please i     m lyrical and i keep it real  help me reach my dream help me build a fan base thanks  ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc6_fFzltk8kvomVzwfkCdIZApG5fa2-gZRw,Diaz Katherine,2013-08-17T21:11:39.761000,earn money for being online with   efforts     bit ly   gkvdo,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,rijia babu,2013-11-02T15:17:41.037000,hey  have you tried  quot dribbleproshot quot  yet  just do a search on google  on their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time    it transformed fausto into a substantially better football soccer player   to the amazement of his team mates  hopefully it works for you too ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc68eqIzELH00rh9umGlUKSRuQvWZAXhr_qM,James Cook,2013-10-15T17:00:04.573000,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto     to     an hour    only at  netjobs com  work from the comfort of your home    we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you don     t need any prior skills or experience and you can begin work immediately   you can easily make       to        monthly incomeonly at  netjobs com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg,James Cook,2013-10-10T18:08:07.815000,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM,BloggerGaming2229,2013-10-16T19:05:33.329000,message     gta v       fifa         ps         galaxy s  mini       ipad           visit the site hh nl,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU,OnlineJobs99,2013-10-07T03:35:34.267000,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-I58GFzl5H7twI_SISp0gQ8DndetxF2i0,link chick,2013-10-18T13:17:29.088000,visit  quot  ww estiloproduction com  quot  best website to make money,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69wKf5GrJmQ5IZqKaEKr-rIjB5OqBC1Y_M,HowToMakeALotOfMoneyFast,2013-10-18T16:44:51.714000,how to make a lot of money fast,1,0,"-1,-1,-1,-1,-1,-1,0,0,-1",2
LneaDw26bFsEJWfgAAquASY-phBHckFFppU0EKqD-yY,Elias Uchiha,,if eminem gets   penny per view he would have     million dollars,1,0,"-1,-1,-1,-1,-1,-1,-1,0,1",2
LneaDw26bFtX5RMSmXwiWyM-cpLU5CtNk9C9QQiT9Lc,Vincent T.,,rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix  rihanna   pour it up  vincent t  remix   click  subscribe ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFvRgBzOd9MQ1jh0Cmt8vuPTQvOZboi-s24,Nicholas Reed,,this is the  th most watched video on youtube  and hes the    most subscribed channel on youtube  just recentley surpassing justing bieber and is less then      subs away from beating taylor swift,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69ShtSmsaBOGFHrTAVCkLAtpOr40oiL5Yg,James Cook,2013-10-20T13:31:10.083000,stop wasting up your time and  get paid to mess around on facebook and twitter   get paid upto     to     an hour    only at  netjobs com  work from the comfort of your home    we are currently hiring people from all over the world   for a wide range of social media jobs on sites such as facebook twitter and youtube   you don     t need any prior skills or experience and you can begin work immediately   you can easily make       to        monthly incomeonly at  netjobs com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6_xOpLcxFFeUEgEYvQjttGcFYeMZ2lK4yY,Pyles Baxter,2013-10-03T01:52:36.990000,  haha   miley cyrus has done it once again  today someone leeched a porno video with her on a celeb site   i believe the website link is   miley celeb news co uk in case you want to view it     ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFvPh9xBHNw1btQoyP60ay_WWthtvXCx37s,janez novak,,share and like this page to win a hand signed rihanna photo    fb    fans of rihanna,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-m9RqGULP5B8P1SH2WqvKu3TnN7rBk2CI,henry Richardson,2013-08-24T05:53:21.519000,wanna earn money online without investment     just visit this link      therglove blogspot in         blog post    html,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69uhVbXr8SjkhLHu7T1HOxqrEF1f6h8vUA,Finuccsi Aka csincsilla3M,2013-09-21T15:43:40.171000, watch v dtqcftr fac justien bieber car       like amp subscribe,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6_J91n3DVA-4R9BjK8WFHtrJvrEn31ogGU,prem kumar,2013-11-03T11:15:28.071000,hi there  have you heard about dribbleproshot  just do a search on google  on their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time    it turned nick into a much better football or soccer player   his team mates were definitily amazed  i hope it will help you also   ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc69hcZfDZYAej5tFyv6a7kX1xwJGCG1T3qY,dili bair,2013-09-06T14:02:25.579000,recommend   apple ipad  th gen   gb unlocked wi fi  g    in white price       apple iphone    latest model      gb   black price       samsung galaxy s  s iv   with   gb new white price       sony    inch  d led hdtv price       all in one pcs  apple macbook pro  apple macbook air price       camera  nikon d   slr camera       mm        mm   gb  price        ultrabooks  sony vaio pro    intel core i   gb    gb price                          purchase online website is   taaee com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6_NsO9XDTWC1TlbTRevVI-QGIqkXxuyl60,AllDailyVines,2013-11-03T12:11:52.335000,hahahahah   d like vines    subscribe to me for daily vines,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFsHybGKD92nHxbPKLFPvfv-HQtTPXZV1B8,Besser Wisser,,if you need youtube subscriber mail hermann buchmair on fb,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6_FlLJN0izQaKVQNe6LGDmPZMmkVDjjymE,Neeru bala,2013-09-05T23:07:09.056000,hi   everyone   if anyone after real online work  i can help u  earn lots of money  it     s fun  it     s real and affiliated company   u not think u r working  it     s easy and enjoyable  for more info contact me    neeru     gmail com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69wycunZGebHhH3CnhNYYLjUzHrnXdzkV8,How To Advertise On Facebook,2013-09-01T16:16:00.721000,ways to make money   k per month search google now  gt  gt   nl me make money without investment  ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6_JXdgRpQbBADKUYa1ESkXLxO1oW_ouaxU,How To Make Money On Youtube,2013-09-01T10:24:20.112000,meet the richest online marketer  now click   bit ly make money without adroid,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc6-76PJqtBpzwmOHbogHlzWG9RSSpe-Kr1s,Maika Kate Mish Linn,2013-08-31T08:59:35.957000,how did you know that people makes another account just for subscribing itself and liking      ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
_2viQ_Qnc69AVbPU2gXuoLiAOr6muFqsr7sm17CjhX4,Maika Kate Mish Linn,2013-08-31T08:56:12.507000,   i     ll subscribe to you  you look nice   ,1,0,"-1,-1,-1,-1,-1,-1,0,0,-1",2
_2viQ_Qnc6-lW0XpQ5szMbbKcq0fuK2p4lDhPbQpGn0,CC FootballWorld,2013-08-24T12:41:23.384000,please go in and see our channel and subscribe      it would be nice mate ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
_2viQ_Qnc6_-PxFkTE_Kx-BN9mjiueYqg5wrx_hMGb4,angela pollman,2013-11-04T01:38:02.979000,and how many subscribers compared to her over a million,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12rwfnyyrbsefonb232i5ehdxzkjzjs2,Lisa Wellas,,              lovely girl talk to me xxx,1,0,"-1,-1,-1,-1,-1,-1,0,0,-1",2
z132jbmxfqm4fjysg23nwjfb2mv2vxnua,Decio Alves Martins,2015-06-05T19:29:20,katy perry  i am the  dcio cabelo    decio hair   i am    years of age  i  don t have family  i m single  alone  homeless  i was an alcoholic     at  the age of     i am an invisible composer  my dream is to record my songs   could you help me  please  please  i trust that the you will give me a  chance  i have     videos in the youtube  deciocabelo canal  katy perry  i  was born in october     too  thank you very much    decio hair ,1,0,"0,-1,-1,-1,-1,-1,-1,-1,0",2
z13awjrbcpyhinimp23nwztqlrucvdio404,The Bibliophile Flautist,2014-11-08T03:49:38,hey everyone  i am a new channel and will post videos of book reviews and  music on the flute  please subscribe if you would enjoy that  thanks ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12kcfcxyvb1cxhls220s3g4jlrtuppxg04,Eli Zabeth,2015-05-17T01:14:28.368000,in my head this is like   years ago   time flies,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0",2
z13kf5iwrofhglmk1231xreqhuu4xrwcl,Synchronized™ Nightcore,2015-05-15T14:58:48.131000,do not like this comment if you are not watching in     ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12dixvi2qepuhb4o04chpd5exjdx3oqdic,DropItLikeItsSloth,2014-11-11T19:38:11,just came here to check the views  p,0,1,"-1,1,-1,-1,-1,-1,-1,0,-1",2
z12ovv2xcmmtv5exl04cdxe4ql31dd2jiy00k,Liu Chu Yi,2014-11-08T13:12:10,i am so awesome and smart    sucscribe to me ,1,0,"-1,-1,-1,-1,-1,-1,0,0,-1",2
z13md5uabuyschuvr22rx3fybuzczpdai04,Ori Yonay (EatDaPoison),2015-05-04T02:32:37.593000,i just wanna see how many people like this comment  i     ll give it a month or so   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13wyl5pgmjgvj1rr04cfxfpjz22yfbwly00k,Malvin Baez,2015-05-03T01:39:03.193000,please don     t like this comment if you are watching in                ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13nvtepirfuhrral04cc10xkkygibq53t40k,"nobleMC | Minecraft, GFX and More!",2014-11-08T10:48:41,if i get     subscribers by tomorrow i ll do a epic hunger games video  ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12ztdojvxyhy3bpc04cf34jnnrnfpuyj1c,Harrys Edits,2014-11-08T10:05:40,if i reach     subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn t me  like  so people can see  ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13vhnh5ewvdyzh3o23bjz55lxbwjznor04,diego acosta,2014-11-08T10:05:27,if i get     subscribers  i will summon freddy mercury s ghost to whipe  from the face of earth one direction and miley cirus ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z125zdpzksrzyt10m232x1cpcobdjduoo04,Pj Jessie,2015-03-22T01:04:09.486000,omg can this be the first video on youtube to hit   billion views like this comment of you agree ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13wg12iskysxzuhi04cdhcxam2wdxfi4hk,Nina Mackie,2015-05-17T09:07:30.578000,take a look at this video on youtub br   you,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13eglu51lmgxbhj304cfh2ifo3phfqwa3k,Maximus Decimus Meridius,2015-03-21T19:57:26.765000,  br   please help me get     subscribers by the end of the night  thx,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z134tnezjunhvxqq504cfpcr2qajwj0gbo40k,조윤기,2015-03-21T18:25:05.665000,like this comment if you     re watching this video when big bang happened br   i do,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13ecbgzonmri3yjj04cj14ooragi1ij450,Kingphillip9,2015-03-20T22:24:23.394000,   br         br      o     br             br            br    br       you have been spooked by the spookinati br    br     share this to     people to be unspooked br    br    br    br    br    br    br    br   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13rdtkxmnfsdptlc22qwryhlsrfslcht04,Adele Lupei,2014-11-07T19:47:06,is this the video that started the whole  got my dick stuck in an elevator   excuse thing  ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0",2
z13dxnsrvvfiu5ipf04cfxpowt3swh2oi34,Emily Horposniac,2015-03-19T10:33:00.987000,help me get          subscribers by tomorrow  br    br    br    br    br    br    br    br    br    br    br    joking don     t get butt hurt   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12pgx55amraefo3423kchdy1tmeu1avo,Darth Vaderbro,2014-09-20T00:05:45,if interested in making extra money by internet use the next link www swagbucks com refer nonturtle  ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12nexwg5uj0zr2ph04cjbjgskioe1fzsug0k,GrayGRW,2015-03-11T05:26:51.968000,like this comment if you are watching on a phone,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12sitjpgyy3f5j2322iy1figqa4vnyja04,OverSpace33,2014-11-06T19:40:59,for christmas song visit my channel    ,1,0,"0,-1,-1,-1,-1,-1,-1,1,-1",2
z132ep1gxunohv3as04cgjsomlfhtnc5pwo0k,Jephone Cañas,2015-03-01T11:29:19.167000,this video has     m views br   and the channel got  m subscribers,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12jeraoczqvvbkmz23hsbcptweedlrxx04,BIGMOFO Tonkatruck,2014-11-12T06:26:42,just came to check the view count,0,1,"-1,1,-1,-1,-1,-1,-1,0,-1",2
z130zd5b3titudkoe04ccbeohojxuzppvbg,BlueYetiPlayz -Call Of Duty and More,2015-05-23T13:04:32,subscribe to me for call of duty vids and give aways goal     subs,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13xhp2xmkeowtbyo04cffggylf3yjjpsns0k,Brotha B,2014-11-05T16:18:58,like getting gift cards  but hate spending the cash     try juno wallet     at juno wallet you can earn money for gift cards such as   nike  gamestop   amazon   ebay etc  amp  its easy  earn money by doing simple task like watching videos  downloading apps  amp   you can even earn money by inviting your friends to join   its free for  signup sign up today  amp  use promo code bd       ,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
z13xg3oatsy5uljmc22ictmhgtf5vzxmg,Charles Breheny,2014-10-25T15:55:59,www youniqueproducts com joannagordon younique by joanna gordon www youniqueproducts com,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z132zl1rupqcylbep23jgfig3um3ct5vv,KatyPerry TheQueenOfPop,2014-09-22T06:50:24,   gt attention katycats  katy leads with   noms at this year mtv ema  do vote daily for her  tv   mtvema  com vote  delete spaces  thumbs up and share on fb,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z12ijdi5kuimjphgy04cjzxxzyusg3xjoyc0k,Ari4Cortez5Ortiz 9Uria,2014-09-18T15:57:36,katty perry please say in one of your new videoes that they follow the  girls girls please,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13ighypdmuywprvc222crt42va2ctluz,Vena Veno,2014-09-17T22:22:44,she loves vena  trojmiasto pl vena bus taxi o      html,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z130tpc5mwbqtxkox04cipervsaysn0w22o,William Fernandez,2014-10-08T18:47:52,katy perry   roar  official   http   youtu be cevxzvsjlk ,0,1,"-1,-1,-1,-1,-1,1,-1,0,-1",2
z134htdz0kjvgbd5w04cebardrm5zp15mw40k,Matt Twine,2014-10-10T16:24:57,nice song  see my new track ,1,0,"0,-1,-1,-1,-1,-1,0,-1,-1",2
z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,Neo Joey,2014-09-10T09:09:57,katy perry is and inspirational singer her voice is awesome and i loved her  so much   she achieved music history and i couldn t believe that   guys if  you could take  min to go to my channel and watch my first video i would be  greatly thankful for this    ty guys n katy is still awesome xoxo,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
z12yfvzzpt2tizxvb22yj334vzmrh13gc04,Natalya Korshunova,2014-10-14T03:29:19,katy perry   roar  official   http   youtu be cevxzvsjlk ,0,1,"-1,-1,-1,-1,-1,1,-1,0,-1",2
z13hst3ihoetvtdls221z1khwtfmutjdd,abdilefe,2014-10-18T19:09:29,plz help me getting       subscribers tonight today   thanks to all who sub me   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k,Kathy L.,2014-09-08T01:03:41,in my opinion i think you look better with black hair then blond hair    ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0",2
z12esjnx1qn4vhywy04cfvpaunnxtvhbpnw0k,dinda zivic,2014-11-07T09:19:50,katy perry   roar  official   http   youtu be cevxzvsjlk ,0,1,"-1,-1,-1,-1,-1,1,-1,0,-1",2
z12gyripbnbehdria04ccn2jxlqkwjhqbio,Damn Son,2015-05-19T03:49:19.732000,thumbs up if fe fe fe fe fegelein brought u here,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13szfnqoxaouldyf04cgrp5tmichhawj2g,FudgePlaysMC,2014-11-10T18:18:08,my  th grade teacher looked exactly like katy perry come to think of it   ,0,1,"-1,-1,-1,-1,-1,-1,-1,1,0",2
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,TWIN MELODY,2014-09-02T19:57:01,  hi  d    we re twin melody     year old twins    we did some covers  we did a cover of birthday by katy perry    please just take   second and watch it   thanks merci gracias danke obrigado grazie            lt    xx have a nice day   d,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
LneaDw26bFvtmJorLbUQjuqmpL7TdjOKPGJT_DGUUJ4,louis canellony,,watch youtube video  quot eminem  ytma artist of the year quot  plz share to vote   ,1,0,"-1,-1,-1,-1,-1,-1,-1,0,1",2
z13lhdo5vnyndj3p304cjjs4zze3sldrqbg,Mai Nguyễn,2014-08-28T03:53:35,help me click on the subscribe mai nguyen  thank you,1,0,"-1,-1,-1,-1,-1,-1,-1,0,0",2
z13zxxtwurq5cxuiz04cc5xapsypshtipdo,Elle xox,2014-08-20T02:55:54,hiya i just started youtube and it would mean a lot if some of you could  subscribe and watch my first video xx,1,0,"-1,-1,-1,-1,-1,-1,0,-1,0",2
